#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

40 -1 132 -1 -2	94	1
74 -1 139 -1 29 -1 -2	10	1
28 -1 38 -1 251 -1 -2	3	1
53 -1 13 -1 -2	63	1
4 -1 1 -1 29 -1 117 -1 31 -1 -2	7	1
18 -1 180 -1 19 -1 -2	9	1
47 -1 28 -1 118 -1 -2	26	1
1 -1 32 -1 118 -1 115 -1 245 -1 -2	1	1
96 -1 86 -1 -2	2	1
88 -1 84 -1 54 -1 77 -1 15 -1 149 -1 55 -1 -2	1	1
1 -1 137 -1 245 -1 -2	23	1
17 -1 12 -1 16 -1 -2	49	1
79 -1 43 -1 -2	77	1
6 -1 180 -1 -2	34	1
27 -1 48 -1 31 -1 64 -1 -2	3	1
5 -1 55 -1 -2	68	1
82 -1 143 -1 -2	68	1
121 -1 205 -1 246 -1 -2	2	1
43 -1 110 -1 -2	72	1
35 -1 246 -1 -2	329	3
81 -1 8 -1 24 -1 44 -1 65 -1 -2	1	1
37 -1 82 -1 -2	16	1
113 -1 132 -1 89 -1 61 -1 -2	1	1
20 -1 7 -1 252 -1 -2	13	1
13 -1 17 -1 43 -1 55 -1 245 -1 59 -1 261 -1 -2	2	1
27 -1 10 -1 201 -1 -2	1	1
74 -1 118 -1 255 -1 -2	36	1
48 -1 75 -1 -2	24	1
117 -1 39 -1 -2	121	1
139 -1 24 -1 182 -1 -2	1	1
30 -1 39 -1 132 -1 253 -1 -2	18	1
17 -1 37 -1 27 -1 150 -1 309 -1 -2	2	1
60 -1 49 -1 133 -1 25 -1 -2	3	1
1 -1 102 -1 44 -1 117 -1 -2	2	1
22 -1 38 -1 -2	152	2
23 -1 66 -1 51 -1 141 -1 -2	1	1
11 -1 147 -1 94 -1 101 -1 -2	1	1
14 -1 113 -1 23 -1 143 -1 250 -1 -2	1	1
62 -1 4 -1 117 -1 -2	8	1
23 -1 123 -1 31 -1 37 -1 78 -1 117 -1 134 -1 283 -1 -2	1	1
12 -1 9 -1 19 -1 -2	26	1
28 -1 15 -1 36 -1 109 -1 132 -1 40 -1 -2	2	1
132 -1 95 -1 -2	6	1
30 -1 120 -1 50 -1 190 -1 -2	1	1
26 -1 39 -1 33 -1 12 -1 -2	9	1
80 -1 133 -1 30 -1 -2	6	1
55 -1 36 -1 37 -1 43 -1 73 -1 117 -1 143 -1 -2	1	1
60 -1 47 -1 -2	54	1
45 -1 11 -1 141 -1 -2	10	1
45 -1 30 -1 -2	79	2
7 -1 136 -1 -2	31	1
54 -1 12 -1 73 -1 -2	5	1
39 -1 25 -1 5 -1 144 -1 -2	4	1
26 -1 81 -1 -2	57	1
25 -1 22 -1 43 -1 118 -1 -2	4	1
8 -1 9 -1 17 -1 99 -1 -2	25	1
20 -1 76 -1 75 -1 -2	4	1
11 -1 246 -1 259 -1 -2	42	1
10 -1 78 -1 97 -1 118 -1 28 -1 -2	2	1
77 -1 61 -1 -2	27	1
27 -1 48 -1 23 -1 83 -1 -2	2	1
69 -1 10 -1 37 -1 52 -1 -2	4	1
23 -1 31 -1 134 -1 -2	20	1
34 -1 78 -1 19 -1 52 -1 253 -1 -2	2	1
58 -1 144 -1 -2	125	1
113 -1 15 -1 -2	67	1
42 -1 64 -1 81 -1 246 -1 71 -1 -2	1	1
29 -1 42 -1 14 -1 -2	8	1
57 -1 113 -1 245 -1 -2	37	1
46 -1 15 -1 -2	70	1
17 -1 75 -1 44 -1 32 -1 48 -1 136 -1 77 -1 -2	1	1
146 -1 14 -1 60 -1 -2	1	1
21 -1 54 -1 18 -1 15 -1 72 -1 -2	2	1
27 -1 33 -1 56 -1 48 -1 261 -1 -2	1	1
12 -1 62 -1 52 -1 143 -1 -2	2	1
61 -1 86 -1 66 -1 -2	2	1
27 -1 62 -1 8 -1 93 -1 48 -1 256 -1 75 -1 -2	1	1
245 -1 33 -1 -2	59	1
6 -1 32 -1 121 -1 61 -1 -2	1	1
24 -1 88 -1 102 -1 64 -1 -2	1	1
69 -1 6 -1 81 -1 179 -1 22 -1 255 -1 -2	1	1
19 -1 86 -1 35 -1 59 -1 254 -1 -2	1	1
1 -1 28 -1 57 -1 45 -1 133 -1 49 -1 259 -1 -2	1	1
19 -1 26 -1 39 -1 -2	67	1
9 -1 120 -1 30 -1 309 -1 -2	2	1
11 -1 113 -1 149 -1 168 -1 -2	6	1
245 -1 27 -1 -2	36	1
8 -1 99 -1 -2	40	1
69 -1 43 -1 -2	47	1
79 -1 11 -1 139 -1 -2	13	1
18 -1 38 -1 46 -1 56 -1 -2	5	1
64 -1 13 -1 -2	34	1
39 -1 41 -1 -2	97	1
147 -1 75 -1 27 -1 -2	1	1
131 -1 53 -1 132 -1 67 -1 -2	1	1
87 -1 20 -1 -2	14	1
93 -1 88 -1 144 -1 250 -1 40 -1 -2	1	1
61 -1 48 -1 25 -1 143 -1 57 -1 -2	1	1
14 -1 99 -1 118 -1 -2	10	1
50 -1 58 -1 150 -1 -2	7	1
8 -1 45 -1 74 -1 -2	33	1
23 -1 108 -1 119 -1 70 -1 136 -1 97 -1 153 -1 -2	1	1
4 -1 8 -1 9 -1 24 -1 76 -1 80 -1 51 -1 -2	1	1
22 -1 29 -1 -2	159	1
35 -1 53 -1 -2	179	3
30 -1 118 -1 136 -1 190 -1 246 -1 -2	3	1
28 -1 35 -1 -2	235	1
10 -1 113 -1 49 -1 31 -1 -2	1	1
59 -1 10 -1 201 -1 -2	1	1
42 -1 147 -1 -2	31	1
112 -1 49 -1 -2	9	1
149 -1 280 -1 -2	5	1
10 -1 16 -1 37 -1 62 -1 -2	6	1
78 -1 52 -1 -2	79	1
114 -1 38 -1 -2	31	1
124 -1 108 -1 84 -1 -2	2	1
1 -1 54 -1 85 -1 163 -1 -2	1	1
8 -1 89 -1 50 -1 44 -1 -2	1	1
39 -1 67 -1 118 -1 119 -1 -2	1	1
79 -1 246 -1 -2	201	1
15 -1 69 -1 107 -1 80 -1 90 -1 -2	1	1
57 -1 134 -1 88 -1 256 -1 -2	1	1
81 -1 33 -1 78 -1 89 -1 2 -1 79 -1 25 -1 28 -1 -2	1	1
9 -1 39 -1 12 -1 -2	42	1
17 -1 74 -1 60 -1 25 -1 39 -1 30 -1 -2	1	1
17 -1 14 -1 73 -1 -2	17	1
11 -1 262 -1 -2	61	1
61 -1 219 -1 -2	8	1
44 -1 73 -1 7 -1 -2	11	1
37 -1 79 -1 -2	82	1
22 -1 210 -1 -2	28	1
9 -1 37 -1 47 -1 143 -1 -2	16	1
10 -1 49 -1 59 -1 29 -1 -2	3	1
15 -1 25 -1 5 -1 -2	17	1
4 -1 16 -1 60 -1 79 -1 139 -1 260 -1 -2	1	1
12 -1 280 -1 -2	9	1
1 -1 74 -1 41 -1 -2	29	1
246 -1 253 -1 -2	392	1
117 -1 134 -1 36 -1 -2	3	1
35 -1 144 -1 189 -1 -2	46	1
10 -1 11 -1 14 -1 -2	46	1
38 -1 50 -1 17 -1 151 -1 210 -1 -2	1	1
58 -1 26 -1 7 -1 -2	10	1
22 -1 11 -1 17 -1 35 -1 25 -1 -2	3	1
5 -1 47 -1 24 -1 16 -1 37 -1 -2	1	1
95 -1 59 -1 8 -1 35 -1 45 -1 118 -1 246 -1 -2	1	1
17 -1 19 -1 133 -1 5 -1 -2	9	1
90 -1 10 -1 35 -1 117 -1 22 -1 70 -1 -2	1	1
1 -1 19 -1 253 -1 30 -1 -2	13	1
23 -1 8 -1 1 -1 253 -1 -2	17	1
21 -1 9 -1 97 -1 113 -1 -2	1	1
1 -1 10 -1 139 -1 57 -1 -2	16	1
136 -1 245 -1 -2	82	1
88 -1 40 -1 -2	15	1
80 -1 8 -1 60 -1 141 -1 -2	1	1
13 -1 25 -1 58 -1 139 -1 16 -1 -2	4	1
67 -1 27 -1 58 -1 -2	11	1
59 -1 70 -1 246 -1 -2	20	1
132 -1 144 -1 -2	225	1
111 -1 247 -1 -2	28	1
78 -1 15 -1 -2	86	1
32 -1 22 -1 42 -1 -2	18	1
85 -1 146 -1 149 -1 6 -1 -2	2	1
9 -1 14 -1 44 -1 33 -1 5 -1 -2	1	1
30 -1 114 -1 139 -1 177 -1 -2	1	1
15 -1 31 -1 58 -1 27 -1 88 -1 29 -1 93 -1 -2	1	1
22 -1 79 -1 132 -1 65 -1 -2	9	1
15 -1 9 -1 22 -1 29 -1 118 -1 150 -1 -2	3	1
18 -1 118 -1 250 -1 -2	66	1
38 -1 64 -1 -2	44	1
110 -1 58 -1 84 -1 209 -1 245 -1 -2	1	1
31 -1 253 -1 -2	348	2
12 -1 28 -1 44 -1 68 -1 248 -1 -2	2	1
34 -1 110 -1 145 -1 22 -1 -2	1	1
9 -1 11 -1 83 -1 249 -1 -2	1	1
7 -1 26 -1 117 -1 133 -1 -2	22	1
35 -1 67 -1 54 -1 139 -1 -2	4	1
41 -1 49 -1 17 -1 26 -1 28 -1 -2	1	1
32 -1 23 -1 63 -1 61 -1 146 -1 209 -1 -2	1	1
14 -1 3 -1 197 -1 75 -1 -2	1	1
13 -1 7 -1 27 -1 150 -1 -2	8	1
13 -1 75 -1 14 -1 76 -1 60 -1 -2	1	1
22 -1 74 -1 38 -1 -2	12	1
19 -1 34 -1 -2	113	1
252 -1 253 -1 30 -1 -2	3	1
114 -1 135 -1 -2	26	1
2 -1 30 -1 78 -1 5 -1 -2	8	1
17 -1 144 -1 -2	369	2
10 -1 50 -1 18 -1 56 -1 49 -1 45 -1 47 -1 -2	1	1
26 -1 117 -1 31 -1 63 -1 149 -1 -2	1	1
20 -1 43 -1 21 -1 117 -1 36 -1 40 -1 -2	1	1
20 -1 110 -1 -2	168	1
66 -1 86 -1 87 -1 99 -1 -2	1	1
13 -1 83 -1 50 -1 52 -1 34 -1 257 -1 -2	1	1
69 -1 2 -1 84 -1 56 -1 -2	1	1
41 -1 1 -1 118 -1 150 -1 -2	16	1
62 -1 40 -1 66 -1 64 -1 -2	1	1
26 -1 15 -1 79 -1 122 -1 -2	2	1
10 -1 45 -1 35 -1 120 -1 72 -1 62 -1 -2	1	1
33 -1 143 -1 144 -1 189 -1 4 -1 -2	3	1
29 -1 14 -1 186 -1 -2	1	1
3 -1 72 -1 261 -1 -2	2	1
9 -1 51 -1 -2	188	3
26 -1 105 -1 -2	11	1
78 -1 255 -1 -2	106	3
108 -1 143 -1 144 -1 -2	69	1
22 -1 65 -1 26 -1 29 -1 143 -1 11 -1 57 -1 -2	1	1
62 -1 66 -1 -2	31	1
44 -1 28 -1 210 -1 247 -1 -2	6	1
8 -1 43 -1 30 -1 42 -1 -2	5	1
83 -1 18 -1 -2	18	1
119 -1 41 -1 123 -1 127 -1 177 -1 99 -1 20 -1 -2	1	1
113 -1 53 -1 161 -1 -2	2	1
36 -1 11 -1 39 -1 18 -1 7 -1 120 -1 29 -1 260 -1 -2	1	1
15 -1 59 -1 -2	73	1
9 -1 96 -1 16 -1 31 -1 32 -1 94 -1 245 -1 52 -1 67 -1 -2	1	1
18 -1 109 -1 245 -1 255 -1 -2	10	1
17 -1 253 -1 -2	578	2
89 -1 100 -1 33 -1 104 -1 245 -1 -2	1	1
136 -1 261 -1 -2	1	1
46 -1 78 -1 117 -1 -2	85	1
17 -1 124 -1 72 -1 80 -1 -2	1	1
48 -1 110 -1 22 -1 -2	13	1
117 -1 66 -1 -2	62	1
39 -1 60 -1 211 -1 247 -1 -2	3	1
117 -1 26 -1 -2	37	1
20 -1 139 -1 68 -1 -2	15	1
50 -1 110 -1 60 -1 180 -1 -2	1	1
17 -1 210 -1 -2	33	1
16 -1 34 -1 -2	72	1
31 -1 29 -1 36 -1 -2	20	1
113 -1 23 -1 -2	70	2
23 -1 53 -1 36 -1 82 -1 52 -1 -2	1	1
106 -1 62 -1 218 -1 247 -1 -2	1	1
33 -1 56 -1 74 -1 -2	4	1
16 -1 39 -1 8 -1 45 -1 245 -1 6 -1 -2	2	1
21 -1 6 -1 18 -1 5 -1 247 -1 -2	1	1
31 -1 310 -1 -2	12	1
29 -1 27 -1 31 -1 36 -1 67 -1 117 -1 143 -1 -2	1	1
8 -1 143 -1 28 -1 246 -1 -2	9	1
9 -1 14 -1 43 -1 42 -1 47 -1 -2	2	1
10 -1 81 -1 117 -1 32 -1 -2	5	1
11 -1 27 -1 117 -1 286 -1 -2	3	1
132 -1 150 -1 -2	81	1
52 -1 17 -1 80 -1 141 -1 -2	1	1
110 -1 21 -1 103 -1 92 -1 191 -1 -2	1	1
44 -1 62 -1 174 -1 59 -1 253 -1 -2	1	1
52 -1 46 -1 3 -1 83 -1 27 -1 -2	1	1
14 -1 133 -1 149 -1 -2	96	1
9 -1 26 -1 80 -1 -2	34	1
69 -1 51 -1 18 -1 78 -1 -2	2	1
33 -1 8 -1 52 -1 -2	9	1
34 -1 79 -1 253 -1 -2	76	1
1 -1 46 -1 10 -1 31 -1 -2	14	1
133 -1 52 -1 -2	38	1
35 -1 143 -1 -2	484	3
6 -1 53 -1 113 -1 33 -1 246 -1 -2	1	1
6 -1 28 -1 46 -1 -2	20	1
31 -1 12 -1 150 -1 -2	28	1
22 -1 3 -1 -2	69	1
3 -1 18 -1 27 -1 -2	31	1
37 -1 180 -1 197 -1 -2	5	1
110 -1 27 -1 -2	49	2
26 -1 113 -1 195 -1 -2	79	1
8 -1 1 -1 175 -1 39 -1 -2	2	1
110 -1 144 -1 28 -1 -2	24	1
24 -1 116 -1 145 -1 -2	1	1
35 -1 30 -1 72 -1 -2	12	1
8 -1 63 -1 147 -1 -2	13	1
53 -1 38 -1 4 -1 40 -1 -2	1	1
2 -1 23 -1 39 -1 57 -1 -2	6	1
56 -1 144 -1 197 -1 -2	8	1
60 -1 49 -1 -2	49	1
121 -1 248 -1 -2	5	1
47 -1 250 -1 -2	65	1
52 -1 34 -1 70 -1 29 -1 -2	1	1
47 -1 139 -1 61 -1 -2	10	1
1 -1 195 -1 -2	150	2
22 -1 27 -1 53 -1 59 -1 14 -1 -2	1	1
96 -1 82 -1 101 -1 52 -1 -2	1	1
15 -1 18 -1 133 -1 143 -1 -2	43	1
111 -1 39 -1 35 -1 -2	2	1
71 -1 20 -1 21 -1 27 -1 -2	3	1
56 -1 35 -1 7 -1 57 -1 -2	3	1
12 -1 33 -1 59 -1 -2	10	1
17 -1 184 -1 -2	40	1
8 -1 53 -1 149 -1 -2	82	1
76 -1 74 -1 72 -1 168 -1 -2	1	1
28 -1 19 -1 -2	127	1
12 -1 48 -1 -2	70	1
69 -1 19 -1 80 -1 -2	6	1
18 -1 61 -1 145 -1 -2	13	1
18 -1 117 -1 15 -1 -2	70	1
2 -1 22 -1 113 -1 92 -1 -2	4	1
35 -1 27 -1 105 -1 50 -1 109 -1 33 -1 262 -1 43 -1 -2	1	1
19 -1 63 -1 37 -1 110 -1 246 -1 -2	1	1
23 -1 72 -1 134 -1 -2	2	1
85 -1 31 -1 -2	14	1
43 -1 7 -1 56 -1 -2	8	1
21 -1 8 -1 -2	41	1
51 -1 37 -1 -2	62	1
22 -1 8 -1 1 -1 -2	20	1
42 -1 24 -1 73 -1 163 -1 179 -1 -2	1	1
18 -1 52 -1 253 -1 -2	104	1
70 -1 20 -1 51 -1 146 -1 31 -1 -2	1	1
141 -1 18 -1 51 -1 -2	1	1
17 -1 133 -1 139 -1 64 -1 -2	9	1
45 -1 139 -1 -2	122	1
8 -1 63 -1 4 -1 33 -1 259 -1 38 -1 -2	1	1
1 -1 139 -1 -2	312	1
9 -1 113 -1 58 -1 190 -1 209 -1 259 -1 -2	1	1
9 -1 113 -1 -2	252	1
8 -1 13 -1 36 -1 92 -1 38 -1 100 -1 -2	1	1
49 -1 10 -1 -2	55	1
28 -1 13 -1 18 -1 -2	21	1
253 -1 21 -1 -2	51	1
79 -1 143 -1 -2	298	2
79 -1 36 -1 114 -1 4 -1 15 -1 -2	2	1
63 -1 17 -1 245 -1 23 -1 -2	2	1
132 -1 134 -1 -2	6	1
10 -1 58 -1 17 -1 53 -1 55 -1 -2	2	1
1 -1 9 -1 8 -1 12 -1 29 -1 -2	3	1
48 -1 179 -1 -2	24	1
69 -1 88 -1 -2	16	1
9 -1 29 -1 198 -1 20 -1 -2	1	1
4 -1 19 -1 9 -1 59 -1 245 -1 -2	3	1
13 -1 42 -1 77 -1 106 -1 189 -1 -2	1	1
40 -1 22 -1 -2	75	1
15 -1 74 -1 29 -1 -2	11	1
30 -1 147 -1 -2	33	1
8 -1 23 -1 28 -1 4 -1 136 -1 197 -1 254 -1 -2	1	1
72 -1 147 -1 4 -1 24 -1 262 -1 38 -1 -2	1	1
8 -1 18 -1 -2	393	1
31 -1 13 -1 36 -1 56 -1 -2	3	1
17 -1 132 -1 143 -1 -2	226	1
8 -1 16 -1 61 -1 4 -1 28 -1 180 -1 56 -1 190 -1 18 -1 -2	1	1
5 -1 56 -1 -2	77	1
14 -1 13 -1 36 -1 -2	27	1
12 -1 25 -1 -2	94	1
53 -1 132 -1 143 -1 64 -1 -2	10	1
6 -1 55 -1 28 -1 -2	9	1
13 -1 35 -1 63 -1 253 -1 -2	27	1
1 -1 19 -1 58 -1 26 -1 246 -1 -2	4	1
36 -1 17 -1 47 -1 31 -1 56 -1 23 -1 143 -1 -2	1	1
70 -1 67 -1 66 -1 -2	9	1
69 -1 147 -1 149 -1 -2	24	1
2 -1 110 -1 118 -1 146 -1 253 -1 -2	18	1
1 -1 79 -1 126 -1 143 -1 -2	3	1
4 -1 88 -1 36 -1 -2	6	1
42 -1 44 -1 10 -1 15 -1 -2	1	1
143 -1 66 -1 -2	38	1
83 -1 33 -1 144 -1 -2	4	1
9 -1 264 -1 -2	8	1
17 -1 34 -1 -2	226	1
7 -1 43 -1 245 -1 -2	36	1
22 -1 2 -1 246 -1 -2	21	1
83 -1 92 -1 -2	7	1
18 -1 113 -1 245 -1 -2	156	1
85 -1 10 -1 117 -1 -2	8	1
5 -1 118 -1 37 -1 85 -1 22 -1 -2	1	1
1 -1 42 -1 19 -1 -2	40	1
113 -1 120 -1 245 -1 19 -1 -2	8	1
8 -1 191 -1 245 -1 247 -1 -2	28	1
60 -1 20 -1 110 -1 56 -1 109 -1 133 -1 71 -1 253 -1 -2	1	1
11 -1 24 -1 27 -1 246 -1 -2	21	1
54 -1 22 -1 35 -1 58 -1 70 -1 134 -1 96 -1 108 -1 176 -1 -2	1	1
38 -1 3 -1 25 -1 -2	11	1
44 -1 16 -1 76 -1 -2	7	1
37 -1 77 -1 3 -1 25 -1 -2	1	1
17 -1 47 -1 97 -1 132 -1 25 -1 21 -1 -2	1	1
114 -1 143 -1 209 -1 -2	23	1
18 -1 141 -1 -2	74	2
5 -1 246 -1 -2	187	1
73 -1 133 -1 134 -1 162 -1 -2	2	1
20 -1 25 -1 67 -1 27 -1 -2	1	1
36 -1 38 -1 -2	162	2
2 -1 146 -1 -2	93	1
55 -1 35 -1 41 -1 -2	25	1
2 -1 113 -1 245 -1 -2	99	1
61 -1 113 -1 60 -1 143 -1 -2	10	1
56 -1 19 -1 117 -1 -2	22	1
46 -1 78 -1 30 -1 72 -1 52 -1 61 -1 76 -1 -2	1	1
20 -1 245 -1 -2	273	1
27 -1 19 -1 24 -1 -2	32	1
75 -1 28 -1 43 -1 -2	8	1
1 -1 70 -1 23 -1 27 -1 33 -1 -2	3	1
8 -1 91 -1 81 -1 219 -1 253 -1 -2	2	1
45 -1 55 -1 66 -1 117 -1 144 -1 -2	1	1
56 -1 68 -1 -2	36	1
39 -1 14 -1 109 -1 146 -1 -2	2	1
18 -1 23 -1 64 -1 118 -1 254 -1 -2	2	1
1 -1 18 -1 132 -1 139 -1 254 -1 -2	9	1
99 -1 288 -1 -2	2	1
74 -1 19 -1 78 -1 246 -1 -2	6	1
78 -1 145 -1 16 -1 -2	6	1
62 -1 14 -1 245 -1 -2	27	1
18 -1 27 -1 61 -1 144 -1 247 -1 -2	12	1
7 -1 212 -1 -2	1	1
8 -1 35 -1 44 -1 -2	122	1
17 -1 35 -1 -2	459	1
107 -1 28 -1 35 -1 69 -1 57 -1 78 -1 41 -1 79 -1 122 -1 85 -1 -2	1	1
143 -1 68 -1 4 -1 -2	1	1
132 -1 170 -1 -2	6	1
12 -1 144 -1 39 -1 16 -1 -2	2	1
14 -1 57 -1 111 -1 118 -1 -2	3	1
19 -1 63 -1 68 -1 81 -1 50 -1 18 -1 255 -1 -2	1	1
87 -1 153 -1 -2	2	1
28 -1 112 -1 72 -1 150 -1 9 -1 -2	1	1
62 -1 30 -1 -2	51	1
40 -1 7 -1 22 -1 -2	12	1
23 -1 3 -1 31 -1 118 -1 189 -1 -2	1	1
57 -1 49 -1 -2	38	1
65 -1 41 -1 141 -1 50 -1 181 -1 -2	1	1
120 -1 132 -1 141 -1 5 -1 -2	4	1
66 -1 25 -1 -2	50	1
44 -1 77 -1 4 -1 33 -1 -2	2	1
39 -1 73 -1 -2	41	2
63 -1 25 -1 -2	45	1
50 -1 16 -1 -2	74	1
150 -1 20 -1 -2	28	1
79 -1 69 -1 19 -1 253 -1 -2	5	1
1 -1 20 -1 36 -1 70 -1 54 -1 -2	3	1
55 -1 24 -1 31 -1 -2	11	1
17 -1 97 -1 101 -1 59 -1 150 -1 -2	1	1
20 -1 28 -1 133 -1 -2	44	1
75 -1 101 -1 -2	5	1
144 -1 179 -1 -2	49	1
118 -1 150 -1 -2	149	1
17 -1 54 -1 143 -1 -2	106	1
44 -1 54 -1 29 -1 -2	12	1
132 -1 34 -1 29 -1 -2	5	1
60 -1 18 -1 83 -1 31 -1 117 -1 10 -1 144 -1 14 -1 -2	1	1
114 -1 43 -1 189 -1 -2	5	1
5 -1 11 -1 173 -1 -2	4	1
32 -1 149 -1 255 -1 -2	23	1
9 -1 28 -1 248 -1 12 -1 33 -1 -2	1	1
56 -1 47 -1 25 -1 -2	7	1
48 -1 10 -1 41 -1 -2	13	1
4 -1 136 -1 -2	57	1
3 -1 42 -1 143 -1 -2	27	1
26 -1 69 -1 120 -1 246 -1 -2	10	1
49 -1 26 -1 118 -1 139 -1 246 -1 -2	17	1
46 -1 53 -1 -2	105	1
78 -1 28 -1 11 -1 40 -1 149 -1 -2	1	1
73 -1 65 -1 123 -1 -2	1	1
139 -1 154 -1 82 -1 29 -1 -2	1	1
35 -1 7 -1 146 -1 -2	33	1
26 -1 253 -1 -2	532	1
30 -1 31 -1 59 -1 43 -1 76 -1 -2	1	1
3 -1 10 -1 78 -1 48 -1 -2	3	1
9 -1 10 -1 17 -1 5 -1 84 -1 -2	2	1
55 -1 117 -1 18 -1 -2	16	1
95 -1 79 -1 44 -1 97 -1 256 -1 16 -1 -2	1	1
10 -1 36 -1 40 -1 82 -1 97 -1 94 -1 75 -1 -2	1	1
8 -1 32 -1 35 -1 -2	97	1
8 -1 44 -1 -2	234	1
117 -1 143 -1 -2	528	2
22 -1 56 -1 75 -1 64 -1 -2	2	1
2 -1 1 -1 35 -1 51 -1 -2	10	1
6 -1 117 -1 118 -1 -2	109	1
60 -1 24 -1 35 -1 209 -1 -2	2	1
35 -1 69 -1 -2	123	1
11 -1 54 -1 22 -1 43 -1 38 -1 218 -1 253 -1 -2	1	1
17 -1 13 -1 -2	159	1
63 -1 20 -1 26 -1 146 -1 149 -1 246 -1 -2	1	1
18 -1 52 -1 -2	139	1
185 -1 253 -1 -2	11	1
8 -1 41 -1 146 -1 -2	42	1
73 -1 12 -1 253 -1 -2	43	1
65 -1 109 -1 -2	9	1
143 -1 309 -1 -2	32	1
69 -1 54 -1 -2	40	1
66 -1 253 -1 -2	144	1
57 -1 26 -1 4 -1 153 -1 -2	1	1
23 -1 50 -1 -2	119	1
53 -1 35 -1 247 -1 295 -1 -2	1	1
10 -1 33 -1 150 -1 -2	34	1
22 -1 90 -1 118 -1 89 -1 -2	3	1
42 -1 51 -1 -2	63	1
34 -1 248 -1 -2	30	1
9 -1 108 -1 4 -1 -2	6	1
17 -1 90 -1 195 -1 253 -1 55 -1 -2	1	1
69 -1 8 -1 11 -1 26 -1 -2	3	1
145 -1 195 -1 30 -1 -2	2	1
17 -1 74 -1 109 -1 20 -1 -2	1	1
28 -1 141 -1 29 -1 -2	5	1
24 -1 7 -1 -2	84	1
45 -1 110 -1 143 -1 181 -1 -2	5	1
45 -1 72 -1 -2	33	1
61 -1 39 -1 1 -1 59 -1 -2	1	1
76 -1 20 -1 -2	34	1
20 -1 248 -1 -2	48	1
137 -1 -2	26	5
19 -1 195 -1 -2	51	1
31 -1 33 -1 19 -1 30 -1 -2	2	1
5 -1 9 -1 74 -1 146 -1 149 -1 255 -1 51 -1 -2	1	1
73 -1 99 -1 245 -1 -2	8	1
20 -1 255 -1 -2	110	1
117 -1 50 -1 245 -1 -2	46	1
17 -1 20 -1 33 -1 -2	93	1
9 -1 13 -1 17 -1 11 -1 253 -1 -2	42	1
114 -1 34 -1 -2	39	1
35 -1 71 -1 -2	76	1
2 -1 27 -1 45 -1 -2	53	1
105 -1 19 -1 -2	8	1
121 -1 123 -1 253 -1 -2	4	1
15 -1 143 -1 144 -1 -2	188	1
38 -1 71 -1 36 -1 -2	5	1
85 -1 63 -1 247 -1 -2	5	1
12 -1 219 -1 -2	6	1
35 -1 14 -1 -2	127	1
23 -1 53 -1 56 -1 25 -1 -2	2	1
44 -1 110 -1 -2	127	1
19 -1 36 -1 -2	153	1
8 -1 9 -1 10 -1 17 -1 23 -1 86 -1 45 -1 -2	2	1
21 -1 1 -1 139 -1 -2	24	1
84 -1 23 -1 -2	19	1
27 -1 29 -1 120 -1 80 -1 81 -1 82 -1 66 -1 247 -1 -2	1	1
209 -1 259 -1 -2	7	1
9 -1 26 -1 -2	391	1
76 -1 37 -1 -2	36	1
68 -1 48 -1 147 -1 -2	4	1
43 -1 120 -1 23 -1 -2	5	1
108 -1 187 -1 -2	14	1
61 -1 74 -1 109 -1 -2	5	1
38 -1 181 -1 -2	12	1
38 -1 74 -1 -2	53	1
52 -1 258 -1 -2	17	1
6 -1 43 -1 -2	67	1
69 -1 250 -1 40 -1 286 -1 -2	1	1
31 -1 144 -1 -2	213	1
10 -1 93 -1 -2	23	1
11 -1 22 -1 20 -1 17 -1 37 -1 -2	1	1
72 -1 83 -1 65 -1 -2	2	1
46 -1 34 -1 35 -1 14 -1 -2	3	1
74 -1 34 -1 113 -1 179 -1 -2	2	1
20 -1 53 -1 137 -1 -2	2	1
66 -1 113 -1 197 -1 -2	3	1
2 -1 26 -1 -2	224	1
9 -1 26 -1 85 -1 118 -1 245 -1 76 -1 -2	1	1
18 -1 42 -1 144 -1 32 -1 -2	9	1
46 -1 7 -1 12 -1 -2	16	1
17 -1 30 -1 247 -1 23 -1 -2	4	1
39 -1 13 -1 22 -1 86 -1 38 -1 93 -1 95 -1 111 -1 -2	1	1
55 -1 21 -1 58 -1 -2	4	1
18 -1 28 -1 -2	232	1
135 -1 161 -1 179 -1 -2	2	1
11 -1 33 -1 86 -1 79 -1 255 -1 -2	1	1
17 -1 5 -1 -2	168	1
136 -1 77 -1 66 -1 -2	1	1
144 -1 33 -1 -2	58	1
16 -1 42 -1 97 -1 253 -1 -2	3	1
4 -1 36 -1 28 -1 247 -1 -2	10	1
23 -1 39 -1 77 -1 68 -1 -2	1	1
113 -1 245 -1 -2	237	2
8 -1 11 -1 39 -1 -2	103	1
15 -1 43 -1 -2	93	1
83 -1 132 -1 133 -1 -2	15	1
133 -1 42 -1 250 -1 -2	8	1
132 -1 43 -1 -2	66	1
24 -1 48 -1 47 -1 73 -1 82 -1 67 -1 -2	1	1
49 -1 16 -1 -2	60	1
53 -1 75 -1 52 -1 258 -1 -2	1	1
4 -1 117 -1 73 -1 77 -1 -2	2	1
10 -1 149 -1 -2	184	2
9 -1 36 -1 63 -1 71 -1 -2	8	1
9 -1 117 -1 11 -1 37 -1 173 -1 -2	1	1
58 -1 245 -1 -2	153	1
