#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

9 -1 5 -1 1 9 -1 1 -1 1 5 -1 2 5 -1 -2	372	1
3 9 -1 8 9 -1 5 -1 -2	655	1
8 -1 8 -1 1 -1 -2	3375	1
4 6 -1 -2	90	1
7 8 -1 5 7 -1 7 9 -1 -2	1040	1
1 -1 5 -1 1 -1 5 -1 -2	3142	1
9 -1 8 -1 1 -1 -2	2919	2
8 -1 5 -1 1 -1 -2	3030	6
6 -1 1 -1 1 5 -1 -2	264	1
2 -1 2 3 -1 7 -1 -2	261	1
1 -1 2 -1 2 -1 -2	1597	5
5 8 -1 5 -1 8 -1 -2	2957	1
2 -1 9 -1 5 -1 3 7 -1 5 -1 -2	171	1
3 5 -1 1 -1 5 -1 -2	945	1
1 10 -1 8 -1 1 -1 -2	574	1
1 -1 9 -1 2 -1 -2	1681	2
10 -1 1 -1 2 5 -1 -2	304	1
1 -1 1 -1 5 -1 -2	4089	13
9 -1 10 -1 2 -1 4 -1 -2	102	1
1 -1 7 10 -1 2 -1 1 -1 -2	164	1
5 -1 7 -1 8 -1 -2	2340	1
4 -1 4 -1 4 -1 4 -1 -2	652	1
3 8 -1 1 -1 4 9 -1 7 -1 -2	103	1
8 -1 10 -1 -2	975	3
5 -1 10 -1 1 -1 -2	813	1
2 7 -1 1 4 -1 -2	246	1
7 -1 5 9 -1 -2	2620	2
8 -1 6 -1 7 -1 1 5 -1 5 -1 7 -1 2 8 -1 7 -1 -2	14	1
5 7 -1 1 -1 5 -1 9 -1 1 7 -1 8 -1 -2	453	1
7 -1 1 -1 7 -1 -2	2620	1
1 5 9 -1 -2	3016	2
9 -1 1 5 -1 -2	3348	2
8 -1 9 -1 7 -1 1 -1 3 -1 -2	383	1
1 -1 2 5 -1 2 -1 2 -1 -2	734	1
8 -1 5 -1 5 7 -1 -2	1891	1
1 -1 2 -1 9 -1 1 -1 2 3 -1 -2	172	1
3 5 -1 5 -1 1 5 -1 3 -1 1 -1 1 -1 8 -1 -2	115	1
4 10 -1 10 -1 -2	191	1
1 3 -1 5 -1 8 -1 8 -1 -2	552	1
3 8 -1 1 -1 -2	907	2
7 -1 1 -1 8 -1 4 -1 9 -1 -2	291	1
5 -1 1 5 -1 1 -1 5 10 -1 2 -1 1 -1 1 -1 8 -1 -2	40	1
1 8 -1 1 -1 4 -1 -2	702	1
1 -1 1 10 -1 1 -1 -2	737	1
1 -1 2 -1 10 -1 -2	397	1
5 -1 5 -1 5 6 -1 -2	295	1
5 8 -1 1 -1 3 9 -1 3 -1 -2	387	1
1 -1 2 -1 7 -1 -2	1207	2
7 8 -1 5 -1 9 -1 7 -1 1 7 -1 -2	602	1
1 -1 1 -1 1 -1 10 -1 4 7 -1 1 8 -1 -2	56	1
1 -1 2 4 9 -1 -2	276	1
7 -1 1 5 6 8 -1 9 -1 3 -1 5 9 -1 9 -1 1 -1 7 -1 -2	10	1
1 -1 9 -1 1 -1 6 -1 -2	246	1
10 -1 3 -1 2 -1 5 -1 7 9 -1 -2	61	1
2 -1 10 -1 -2	549	1
6 -1 1 -1 -2	411	3
5 10 -1 3 8 -1 7 -1 2 -1 5 -1 2 9 -1 -2	22	1
1 -1 7 8 -1 2 5 -1 -2	636	1
7 -1 9 -1 8 -1 -2	2276	1
9 -1 5 -1 7 8 -1 1 -1 -2	1143	1
7 -1 9 -1 5 -1 4 -1 1 -1 -2	324	1
1 2 5 -1 -2	1388	2
5 -1 9 -1 5 -1 4 8 -1 -2	465	1
5 -1 8 -1 1 -1 -2	3047	5
5 -1 8 -1 8 -1 -2	3493	2
7 -1 8 -1 5 -1 -2	2269	1
7 -1 4 -1 1 4 7 -1 2 5 -1 1 7 -1 7 -1 7 -1 1 -1 -2	15	1
2 5 8 -1 5 -1 9 -1 -2	826	1
4 -1 7 9 -1 9 -1 5 -1 5 -1 8 9 -1 2 -1 -2	63	1
1 -1 4 -1 5 8 -1 8 -1 7 -1 2 8 -1 -2	81	1
8 -1 1 -1 4 -1 -2	831	2
1 -1 10 -1 6 -1 -2	82	1
9 -1 9 -1 1 -1 9 -1 4 -1 -2	567	1
6 -1 5 -1 5 -1 8 -1 1 -1 1 -1 -2	98	1
5 -1 8 -1 1 -1 9 -1 -2	2078	1
1 8 -1 4 -1 3 5 -1 1 -1 -2	165	1
1 -1 1 5 9 -1 -2	2643	1
6 -1 1 9 -1 6 -1 -2	193	1
7 -1 8 -1 7 -1 -2	2348	2
1 2 -1 1 -1 1 2 -1 1 -1 7 -1 5 -1 -2	238	1
8 -1 8 -1 9 -1 7 -1 5 -1 1 -1 1 -1 1 -1 -2	206	1
3 -1 2 -1 -2	829	3
9 -1 4 -1 1 -1 1 -1 2 -1 2 5 -1 -2	101	1
2 -1 8 -1 9 -1 -2	1474	1
6 -1 2 -1 1 -1 5 -1 5 -1 4 9 -1 2 4 8 -1 1 8 -1 -2	3	1
1 -1 9 -1 5 -1 8 -1 -2	2110	1
3 -1 8 -1 -2	1407	11
1 -1 1 -1 5 -1 7 -1 -2	1953	1
7 -1 4 -1 4 -1 -2	613	1
8 -1 3 -1 5 -1 -2	1045	1
1 7 -1 9 -1 2 -1 -2	969	2
8 10 -1 9 -1 7 -1 2 -1 1 5 -1 4 -1 9 -1 2 5 -1 -2	13	1
1 -1 7 -1 1 6 -1 1 -1 1 -1 10 -1 -2	23	1
1 5 -1 9 -1 4 5 9 -1 8 -1 -2	341	1
9 -1 10 -1 -2	1116	4
1 -1 9 -1 10 -1 4 8 -1 1 8 -1 7 -1 3 4 9 -1 -2	6	1
5 7 -1 1 5 -1 4 9 -1 1 7 10 -1 -2	56	1
4 -1 9 -1 1 3 5 -1 8 -1 4 -1 2 -1 4 7 -1 -2	9	1
8 -1 8 -1 4 -1 2 -1 9 -1 -2	214	1
5 -1 2 -1 8 -1 -2	1552	1
5 -1 3 9 -1 3 -1 -2	786	1
9 -1 1 -1 1 9 -1 -2	3259	2
7 -1 1 -1 10 -1 -2	620	1
7 -1 5 7 -1 5 -1 1 -1 -2	1487	1
1 9 -1 5 -1 4 -1 -2	725	1
1 5 -1 5 9 -1 -2	2899	2
2 -1 2 -1 3 -1 -2	574	1
5 -1 1 -1 1 9 -1 -2	2804	1
7 -1 9 -1 9 -1 9 -1 5 -1 6 -1 -2	99	1
1 -1 2 -1 1 -1 8 -1 -2	1110	1
7 -1 5 -1 9 -1 1 -1 4 -1 -2	325	1
9 -1 1 2 -1 1 6 -1 2 10 -1 3 -1 -2	8	1
9 -1 1 -1 8 -1 -2	2954	3
1 9 -1 5 -1 1 -1 1 -1 1 -1 8 -1 -2	864	1
1 -1 4 -1 1 -1 -2	1013	1
1 -1 3 9 -1 -2	1086	1
7 -1 1 7 -1 6 -1 5 8 -1 6 -1 1 6 -1 -2	17	1
1 8 -1 2 -1 -2	1456	4
5 -1 1 -1 2 -1 -2	1711	2
1 -1 7 9 -1 1 9 -1 -2	1688	1
2 7 -1 5 -1 1 9 -1 -2	687	1
1 7 -1 1 5 -1 5 -1 -2	1717	1
5 -1 1 -1 2 5 -1 2 -1 3 -1 -2	203	1
9 -1 1 5 -1 7 -1 5 -1 -2	1468	1
1 5 8 -1 1 5 10 -1 1 6 -1 1 -1 7 -1 1 -1 -2	16	1
3 -1 3 -1 9 -1 -2	1116	3
8 9 -1 2 -1 4 9 -1 -2	278	1
1 -1 9 -1 8 -1 3 8 10 -1 1 -1 2 -1 8 -1 8 -1 5 -1 -2	6	1
9 -1 1 8 -1 2 8 -1 2 -1 -2	530	1
4 -1 1 8 -1 7 -1 4 -1 4 -1 8 -1 -2	93	1
1 -1 3 -1 1 4 9 -1 9 -1 -2	171	1
5 10 -1 3 4 -1 3 -1 -2	41	1
5 8 -1 9 -1 -2	3015	1
3 9 -1 8 -1 1 -1 2 -1 3 -1 -2	157	1
3 7 9 -1 4 8 9 -1 3 9 -1 1 -1 -2	61	1
1 9 -1 3 8 -1 5 8 -1 2 10 -1 10 -1 -2	22	1
2 -1 5 9 -1 -2	1723	2
5 -1 7 -1 2 -1 9 -1 -2	941	1
4 -1 1 -1 5 -1 -2	932	2
3 -1 4 -1 6 9 -1 -2	39	1
1 -1 9 -1 10 -1 1 9 -1 -2	542	1
2 -1 1 -1 9 -1 -2	1629	4
5 -1 5 7 -1 2 -1 3 -1 1 7 -1 1 -1 -2	115	1
5 -1 1 5 -1 8 -1 -2	2565	1
9 -1 1 2 8 -1 1 -1 10 -1 3 5 -1 -2	50	1
1 5 -1 8 -1 5 9 -1 -2	1915	1
3 -1 7 -1 1 9 -1 5 -1 4 -1 2 7 -1 6 8 -1 -2	7	1
10 -1 4 9 -1 9 -1 4 -1 8 -1 1 8 -1 -2	42	1
3 9 -1 2 -1 -2	593	1
1 -1 5 8 -1 9 -1 -2	2211	1
8 -1 1 -1 1 8 -1 4 -1 -2	516	1
5 -1 5 -1 5 -1 -2	5525	7
1 -1 2 3 -1 -2	485	1
1 8 -1 2 9 -1 -2	1083	1
4 -1 8 -1 1 -1 7 -1 2 7 -1 -2	111	1
5 -1 1 5 -1 2 -1 1 -1 8 9 -1 -2	516	1
7 9 -1 7 9 -1 2 -1 1 -1 1 -1 -2	410	1
1 -1 2 -1 9 -1 7 -1 5 7 9 -1 2 8 -1 5 -1 -2	101	1
2 9 -1 5 -1 2 -1 -2	1197	1
1 5 9 -1 7 -1 2 -1 4 -1 7 10 -1 -2	36	1
1 4 7 -1 -2	483	1
3 -1 9 -1 2 -1 5 7 -1 1 9 -1 6 -1 5 -1 4 8 -1 -2	2	1
1 2 -1 9 -1 -2	1547	5
9 -1 8 10 -1 5 8 9 -1 -2	360	1
9 -1 5 -1 1 -1 1 9 -1 4 8 -1 8 -1 1 8 -1 -2	100	1
3 -1 3 -1 1 -1 -2	1084	4
3 7 -1 4 -1 -2	227	1
2 4 -1 1 -1 9 -1 -2	276	1
7 -1 10 -1 1 -1 5 8 -1 -2	340	1
7 -1 2 8 -1 -2	1030	2
6 -1 1 -1 6 -1 -2	261	1
1 -1 7 -1 9 -1 1 9 -1 9 -1 9 -1 -2	742	1
1 7 8 -1 5 7 -1 5 7 -1 5 -1 1 -1 4 -1 -2	106	1
4 -1 10 -1 5 9 -1 5 -1 1 -1 -2	99	1
9 -1 1 4 9 -1 -2	660	1
8 -1 7 -1 2 -1 2 7 -1 -2	485	1
4 5 -1 4 8 9 -1 9 -1 8 -1 4 -1 -2	127	1
8 -1 8 -1 8 -1 -2	4202	2
1 -1 1 -1 1 -1 9 -1 10 -1 1 -1 -2	302	1
2 4 -1 2 -1 9 -1 -2	278	1
3 -1 9 -1 1 8 -1 8 -1 -2	575	1
1 -1 1 -1 4 5 -1 -2	752	1
1 -1 1 9 -1 -2	3908	7
4 -1 1 -1 8 -1 9 -1 8 -1 1 -1 -2	253	1
5 -1 5 -1 1 5 7 -1 5 -1 -2	1320	1
7 9 -1 2 3 8 -1 7 -1 -2	157	1
1 -1 1 -1 6 7 -1 3 -1 -2	54	1
2 -1 1 -1 3 -1 7 -1 1 9 -1 -2	195	1
8 9 -1 1 -1 1 -1 9 -1 -2	1819	1
1 -1 1 -1 1 -1 1 -1 -2	3904	1
1 3 -1 8 -1 7 -1 1 2 -1 -2	212	1
1 2 3 -1 9 -1 2 5 -1 4 -1 1 -1 1 -1 8 -1 1 -1 1 9 10 -1 -2	2	1
2 5 8 -1 1 4 -1 5 9 -1 1 -1 -2	144	1
3 -1 2 -1 5 -1 -2	629	1
8 -1 1 -1 3 -1 9 -1 -2	683	1
1 -1 1 -1 4 9 -1 -2	710	1
1 7 -1 9 -1 1 9 -1 -2	1691	1
9 -1 1 4 -1 3 -1 4 -1 -2	146	1
7 10 -1 8 -1 9 -1 3 8 -1 9 -1 -2	71	1
1 10 -1 5 -1 9 -1 8 -1 -2	375	1
2 8 -1 7 -1 8 -1 1 -1 -2	550	1
1 -1 10 -1 2 -1 -2	407	1
1 -1 5 -1 2 3 10 -1 4 8 -1 -2	13	1
5 -1 6 -1 1 -1 1 -1 3 5 7 -1 -2	33	1
9 -1 7 9 -1 5 -1 8 -1 -2	1332	1
5 -1 1 -1 9 -1 -2	3403	4
1 -1 1 -1 2 4 -1 5 -1 1 -1 4 -1 5 -1 -2	45	1
8 -1 1 8 -1 8 -1 3 -1 3 -1 5 -1 1 -1 8 -1 -2	57	1
8 -1 2 -1 -2	2049	20
1 -1 3 -1 3 -1 2 -1 -2	403	1
9 -1 5 -1 3 -1 1 10 -1 9 -1 7 -1 -2	50	1
1 -1 8 -1 1 -1 3 -1 -2	782	1
2 -1 9 -1 1 -1 -2	1634	3
3 -1 9 -1 8 -1 9 -1 -2	763	1
1 -1 4 -1 4 -1 -2	845	1
5 -1 3 -1 3 -1 10 -1 -2	185	1
5 -1 2 8 -1 -2	1385	2
8 9 -1 7 -1 7 -1 5 -1 -2	1188	1
1 -1 1 -1 2 8 -1 1 8 -1 8 -1 9 -1 1 5 -1 -2	166	1
2 -1 8 -1 1 -1 2 -1 -2	933	1
7 -1 7 9 -1 2 -1 10 -1 -2	187	1
5 -1 3 5 -1 -2	1372	2
1 -1 9 10 -1 1 -1 1 2 -1 -2	204	1
7 -1 8 -1 9 -1 9 -1 -2	1714	1
8 -1 7 -1 2 -1 2 -1 -2	684	1
1 8 -1 5 -1 2 -1 1 7 -1 1 -1 8 9 -1 -2	211	1
1 -1 9 -1 9 -1 9 -1 -2	3121	1
3 5 -1 1 -1 -2	1110	4
2 -1 5 9 -1 5 -1 5 -1 5 -1 7 -1 -2	396	1
2 -1 5 -1 2 -1 2 5 -1 1 3 -1 -2	150	1
3 5 -1 8 -1 1 -1 -2	742	1
1 8 -1 9 -1 -2	2872	1
9 -1 5 -1 8 -1 2 -1 5 -1 -2	795	1
5 -1 9 -1 10 -1 10 -1 -2	419	1
5 -1 1 -1 1 5 -1 -2	3368	2
2 -1 8 -1 5 10 -1 1 -1 8 -1 -2	134	1
2 -1 1 2 -1 1 5 9 -1 -2	736	1
1 -1 5 10 -1 1 7 -1 -2	405	1
3 8 -1 -2	1189	8
7 -1 9 -1 10 -1 4 -1 1 -1 -2	110	1
9 -1 1 -1 7 -1 -2	2479	3
2 9 -1 2 -1 1 -1 3 -1 2 4 -1 2 -1 -2	24	1
1 -1 8 10 -1 -2	638	2
9 -1 2 3 7 -1 4 -1 4 7 -1 1 -1 2 6 -1 -2	6	1
2 9 -1 5 -1 1 5 -1 -2	1019	1
5 -1 5 10 -1 10 -1 4 -1 9 -1 4 -1 -2	28	1
1 -1 7 -1 1 5 10 -1 5 -1 -2	293	1
4 -1 9 -1 5 -1 4 5 -1 4 9 -1 -2	219	1
7 -1 10 -1 4 -1 5 -1 5 -1 -2	107	1
5 -1 7 -1 9 -1 -2	2620	3
7 -1 3 5 9 -1 7 -1 -2	481	1
4 -1 1 10 -1 -2	237	1
2 -1 7 -1 1 -1 9 -1 -2	854	1
3 8 -1 7 10 -1 2 -1 2 -1 1 -1 1 -1 2 -1 1 -1 -2	10	1
5 -1 5 -1 7 -1 -2	3100	3
9 -1 7 -1 4 -1 1 9 -1 -2	395	1
1 7 -1 4 -1 2 -1 2 -1 3 -1 8 -1 -2	37	1
4 -1 1 -1 5 -1 8 -1 1 -1 1 -1 -2	244	1
1 2 7 -1 9 -1 -2	759	1
5 -1 3 8 -1 8 -1 -2	789	2
8 -1 2 -1 1 -1 1 -1 -2	1066	1
7 -1 1 5 -1 8 -1 2 8 -1 4 5 -1 -2	101	1
9 -1 1 -1 7 -1 1 5 -1 -2	1425	1
1 4 -1 9 -1 -2	847	1
2 -1 9 -1 5 -1 1 -1 -2	1158	1
1 -1 4 -1 4 7 -1 -2	377	1
4 7 -1 5 -1 -2	598	1
1 -1 9 -1 2 -1 7 -1 -2	886	1
3 -1 7 -1 3 -1 2 -1 -2	300	1
4 5 -1 1 5 -1 -2	779	1
7 -1 9 -1 5 -1 9 -1 5 -1 -2	1484	1
1 -1 5 -1 6 -1 3 -1 -2	82	1
9 -1 8 -1 9 -1 -2	3421	3
7 -1 5 -1 3 -1 5 8 -1 -2	503	1
1 -1 2 9 -1 -2	1580	2
8 -1 1 2 -1 4 6 9 -1 2 -1 -2	19	1
1 -1 5 9 -1 3 -1 -2	890	1
8 -1 8 -1 9 -1 -2	3393	3
10 -1 7 8 10 -1 8 -1 1 4 -1 -2	48	1
1 10 -1 1 -1 -2	854	2
3 8 -1 7 8 9 -1 9 -1 7 8 9 -1 2 -1 1 8 -1 1 -1 -2	34	1
2 8 -1 2 -1 9 -1 -2	970	2
1 -1 6 9 -1 -2	296	1
5 -1 5 9 -1 -2	4170	3
3 7 -1 1 9 -1 1 -1 1 6 -1 -2	43	1
4 8 -1 10 -1 4 -1 2 -1 8 10 -1 4 -1 1 4 -1 1 9 -1 3 -1 -2	1	1
2 -1 1 5 -1 3 -1 1 -1 1 -1 3 -1 -2	133	1
1 7 -1 8 -1 -2	2123	2
2 -1 8 9 -1 4 -1 -2	331	2
7 8 -1 4 -1 7 -1 7 8 9 -1 3 8 -1 -2	61	1
2 -1 7 -1 1 -1 -2	1193	2
5 -1 5 7 -1 5 -1 1 -1 -2	1697	1
10 -1 7 -1 -2	883	6
1 8 -1 7 -1 1 -1 4 -1 -2	358	1
7 9 -1 1 2 10 -1 1 7 -1 8 -1 4 -1 9 -1 7 8 -1 1 3 -1 -2	5	1
7 -1 9 -1 1 2 5 -1 5 -1 1 4 -1 -2	108	1
7 -1 9 -1 7 -1 -2	2762	2
5 -1 5 -1 3 -1 -2	1393	1
1 7 -1 1 -1 -2	2743	7
9 -1 5 -1 8 9 -1 -2	2485	1
3 -1 6 8 -1 -2	89	1
1 -1 1 -1 8 -1 8 -1 -2	2530	1
1 9 -1 1 -1 7 -1 5 8 9 -1 -2	880	1
3 7 -1 3 -1 1 3 8 -1 1 -1 -2	195	1
5 -1 7 -1 5 -1 5 8 -1 8 -1 -2	1103	1
9 10 -1 2 -1 4 -1 -2	115	1
10 -1 7 -1 5 -1 -2	645	3
9 -1 1 3 -1 9 -1 -2	872	1
8 -1 1 -1 1 7 -1 5 -1 -2	1232	1
1 9 -1 8 -1 7 -1 7 -1 9 -1 -2	793	1
1 -1 1 -1 5 -1 1 -1 9 -1 -2	1945	1
6 -1 2 -1 1 -1 -2	163	2
8 -1 7 8 -1 7 -1 6 -1 7 -1 -2	111	1
8 -1 8 9 -1 -2	3288	1
3 -1 3 9 -1 3 -1 -2	831	1
7 -1 1 -1 7 -1 5 9 -1 -2	1331	1
5 -1 9 -1 3 -1 -2	1178	1
4 -1 1 7 -1 -2	655	1
5 -1 1 -1 8 -1 -2	3047	1
2 -1 2 -1 8 -1 -2	1477	2
2 -1 1 -1 1 9 -1 1 -1 5 -1 -2	707	1
1 -1 5 10 -1 10 -1 1 9 -1 -2	293	1
5 -1 4 -1 1 -1 9 -1 1 -1 -2	485	1
4 -1 5 -1 10 -1 -2	257	1
8 -1 9 -1 1 2 -1 10 -1 9 -1 1 -1 -2	110	1
1 -1 1 -1 3 -1 8 -1 3 -1 -2	431	1
1 5 -1 8 -1 8 -1 -2	2398	2
10 -1 2 8 9 -1 -2	267	1
5 9 -1 1 -1 5 -1 -2	2905	1
1 -1 3 -1 4 -1 1 -1 -2	251	1
2 -1 9 -1 8 -1 -2	1470	1
8 -1 1 -1 5 -1 7 -1 9 10 -1 9 10 -1 -2	77	1
9 -1 1 -1 5 9 -1 -2	2845	1
7 -1 5 -1 3 -1 -2	902	1
4 8 -1 8 10 -1 -2	168	1
2 -1 2 -1 9 -1 -2	1685	3
9 -1 1 10 -1 -2	741	1
4 -1 7 -1 1 -1 3 -1 3 7 -1 3 5 -1 4 9 -1 -2	8	1
2 6 7 -1 8 -1 1 9 -1 1 2 5 -1 7 -1 1 -1 9 -1 1 9 -1 -2	8	1
7 -1 8 -1 5 8 -1 -2	1833	1
1 -1 2 8 -1 7 -1 -2	753	1
1 -1 1 2 7 -1 6 9 -1 -2	71	1
9 -1 2 10 -1 -2	310	2
1 5 -1 1 9 -1 3 5 -1 1 -1 -2	515	1
10 -1 10 -1 -2	1060	2
10 -1 2 7 -1 2 -1 1 2 -1 -2	112	1
7 -1 5 -1 8 -1 -2	2336	3
2 -1 1 8 -1 6 -1 -2	123	1
2 8 -1 1 -1 2 -1 -2	931	1
1 -1 1 -1 1 -1 8 -1 -2	2734	2
2 5 -1 1 2 7 -1 -2	595	1
2 3 7 -1 1 -1 -2	232	1
1 5 -1 9 -1 8 -1 -2	2233	1
8 -1 1 -1 1 -1 1 2 -1 -2	879	1
8 -1 5 8 -1 -2	3523	1
9 -1 8 9 -1 2 -1 -2	1261	1
2 -1 1 5 -1 5 8 -1 1 -1 -2	751	1
1 -1 5 -1 1 8 -1 10 -1 8 -1 -2	297	1
2 7 -1 10 -1 -2	324	1
5 7 -1 3 9 -1 -2	678	1
6 7 -1 5 8 -1 1 -1 5 8 -1 1 -1 -2	70	1
7 -1 1 -1 9 -1 8 -1 1 5 -1 5 7 -1 -2	449	1
6 -1 5 -1 6 -1 7 -1 -2	120	1
1 -1 8 -1 8 -1 5 -1 9 -1 -2	1406	1
4 7 -1 1 -1 7 -1 1 -1 4 -1 -2	183	1
1 -1 1 -1 9 -1 10 -1 2 -1 1 -1 5 8 -1 1 -1 1 -1 -2	22	1
2 5 9 -1 5 -1 -2	1282	1
7 -1 1 4 -1 9 -1 2 7 8 -1 -2	125	1
8 -1 6 -1 1 -1 1 7 -1 2 -1 -2	60	1
8 -1 1 10 -1 1 2 -1 -2	243	1
1 7 -1 3 -1 6 -1 1 6 -1 6 7 -1 -2	13	1
10 -1 10 -1 4 -1 1 -1 -2	150	1
9 -1 10 -1 9 -1 2 -1 2 7 -1 -2	113	1
8 -1 7 -1 1 -1 -2	2155	2
1 -1 2 5 -1 8 -1 1 -1 -2	786	1
2 -1 3 5 9 -1 -2	441	2
7 9 -1 5 8 -1 8 -1 1 -1 1 -1 7 -1 -2	405	1
2 -1 1 -1 9 -1 1 -1 1 -1 2 -1 -2	468	1
2 -1 9 -1 3 -1 -2	579	2
2 5 -1 10 -1 4 -1 9 -1 1 -1 5 -1 10 -1 3 -1 -2	5	1
1 -1 5 -1 1 8 -1 4 -1 5 -1 -2	353	1
4 -1 4 -1 7 -1 -2	630	2
7 9 -1 1 4 5 8 -1 -2	250	1
2 4 -1 2 9 -1 -2	286	1
9 -1 2 -1 1 -1 -2	1644	1
8 -1 1 -1 1 2 -1 1 2 4 -1 -2	112	1
5 -1 5 8 -1 3 -1 -2	902	1
7 -1 1 10 -1 5 -1 -2	454	1
2 -1 1 -1 1 -1 -2	1839	2
1 -1 7 9 10 -1 2 -1 8 -1 -2	112	1
5 7 -1 10 -1 3 5 -1 -2	169	1
1 -1 8 -1 1 8 -1 3 5 -1 -2	525	1
2 -1 5 -1 7 9 -1 2 7 -1 2 -1 5 -1 -2	187	1
1 -1 7 8 -1 5 -1 2 -1 2 -1 1 2 -1 1 8 -1 10 -1 -2	18	1
9 -1 7 9 -1 1 -1 -2	2017	1
8 9 -1 1 4 7 -1 8 -1 7 -1 1 -1 2 4 -1 -2	42	1
5 -1 9 -1 8 10 -1 2 -1 5 -1 -2	144	1
8 9 -1 1 2 -1 -2	1083	1
3 5 -1 5 10 -1 10 -1 1 6 -1 3 -1 4 -1 1 8 -1 5 -1 -2	2	1
1 -1 2 -1 1 9 -1 7 -1 4 -1 2 -1 -2	80	1
2 -1 4 -1 1 -1 -2	457	2
1 3 7 -1 3 4 8 -1 -2	76	1
4 -1 4 9 -1 -2	836	1
2 -1 5 -1 1 -1 1 7 -1 -2	706	1
5 -1 1 3 -1 -2	1119	1
2 5 10 -1 6 -1 1 9 -1 3 5 -1 -2	12	1
7 9 -1 8 -1 7 -1 2 -1 9 -1 3 4 5 -1 -2	31	1
5 -1 5 9 -1 1 -1 1 -1 -2	2222	1
1 -1 5 9 -1 -2	3376	3
1 10 -1 1 -1 3 -1 3 -1 10 -1 -2	60	1
7 -1 10 -1 2 -1 -2	346	2
1 8 -1 2 -1 7 8 -1 7 -1 -2	486	1
7 -1 7 -1 1 7 -1 -2	2041	1
1 -1 3 -1 5 -1 3 -1 5 -1 -2	523	1
4 5 -1 7 -1 2 9 -1 5 8 -1 5 7 -1 1 8 -1 7 -1 -2	33	1
1 5 -1 4 8 -1 2 -1 5 -1 9 -1 -2	132	1
5 -1 1 -1 1 -1 5 9 -1 8 -1 -2	1324	1
8 -1 8 -1 3 -1 1 -1 5 -1 1 -1 9 -1 2 -1 -2	65	1
5 -1 8 -1 7 -1 5 -1 8 -1 -2	1251	1
2 -1 5 -1 1 8 -1 9 -1 7 -1 4 -1 2 3 -1 -2	20	1
5 7 -1 8 -1 9 -1 8 -1 -2	1290	1
2 -1 1 -1 1 9 -1 2 -1 8 -1 8 -1 -2	286	1
3 9 -1 5 -1 1 -1 -2	841	1
1 -1 2 -1 1 8 -1 -2	1201	1
2 6 -1 2 -1 2 7 -1 1 5 -1 9 -1 9 -1 -2	22	1
7 -1 3 5 10 -1 2 -1 5 -1 7 -1 4 -1 -2	8	1
7 -1 3 5 -1 1 -1 -2	646	1
10 -1 5 10 -1 10 -1 8 9 -1 5 9 -1 -2	126	1
4 -1 3 -1 10 -1 9 -1 1 -1 9 -1 -2	39	1
2 -1 4 -1 2 -1 2 10 -1 2 -1 1 2 -1 -2	29	1
7 8 -1 7 -1 1 -1 7 -1 1 5 -1 -2	650	1
3 -1 5 9 -1 -2	1197	1
1 -1 1 2 8 9 -1 1 -1 -2	604	1
9 -1 8 9 -1 2 -1 7 -1 8 -1 -2	478	1
5 -1 5 7 9 -1 3 -1 1 -1 -2	401	1
1 -1 1 -1 1 2 5 9 -1 3 8 -1 1 5 -1 1 -1 7 9 -1 -2	61	1
8 -1 1 7 -1 7 -1 9 -1 5 -1 5 7 -1 9 -1 8 -1 1 9 -1 -2	57	1
1 4 -1 -2	1096	8
5 6 -1 3 6 -1 3 -1 1 -1 5 -1 8 -1 2 8 -1 3 -1 4 -1 -2	1	1
9 -1 5 -1 1 -1 5 -1 1 -1 -2	1896	1
9 -1 5 -1 2 9 -1 5 -1 -2	1089	1
7 10 -1 5 -1 10 -1 2 -1 -2	143	1
10 -1 5 -1 10 -1 10 -1 -2	434	1
6 -1 9 -1 -2	415	2
1 5 9 10 -1 -2	462	1
2 -1 1 8 -1 -2	1468	2
9 -1 1 7 -1 4 10 -1 4 7 -1 10 -1 1 4 -1 1 7 -1 -2	4	1
4 -1 2 -1 5 -1 -2	470	1
2 -1 3 -1 2 -1 2 7 -1 -2	185	1
1 8 -1 6 -1 -2	301	1
2 -1 3 -1 1 -1 9 -1 -2	423	1
2 9 -1 9 -1 3 -1 -2	485	1
3 5 -1 3 -1 5 -1 -2	959	1
1 9 -1 1 9 -1 1 8 -1 4 9 -1 1 2 4 -1 -2	62	1
2 -1 1 -1 9 -1 8 -1 -2	1020	1
2 -1 7 -1 2 -1 4 7 -1 4 -1 -2	79	1
9 -1 1 -1 9 10 -1 1 -1 -2	495	1
7 8 -1 8 -1 9 -1 -2	1701	1
7 -1 1 -1 2 9 -1 1 -1 -2	721	1
8 -1 4 -1 7 -1 7 -1 -2	419	1
1 7 -1 5 -1 -2	2432	3
1 5 -1 5 8 -1 3 -1 -2	713	1
10 -1 8 -1 5 -1 -2	706	1
1 -1 5 -1 1 -1 5 -1 5 -1 8 -1 2 -1 -2	310	1
1 -1 5 -1 9 -1 2 -1 1 -1 5 -1 -2	553	1
7 -1 1 8 -1 -2	2156	2
7 -1 8 -1 4 7 -1 1 -1 5 -1 2 10 -1 -2	25	1
1 5 -1 2 -1 2 -1 4 5 -1 3 5 -1 1 -1 2 -1 -2	19	1
7 -1 5 -1 1 -1 1 -1 -2	1941	2
7 -1 8 9 -1 -2	2222	1
