#subsequence (s \in Sample : s ~ D)	freq(s,D)	freq(s,Sample)

7 -1 11 -1 19 -1 -2	21	1
5 -1 8 -1 64 -1 22 -1 77 -1 43 -1 -2	1	1
18 -1 102 -1 133 -1 46 -1 -2	1	1
21 -1 17 -1 47 -1 149 -1 -2	6	1
77 -1 246 -1 250 -1 -2	20	1
1 -1 35 -1 82 -1 143 -1 -2	16	1
53 -1 17 -1 134 -1 -2	5	1
20 -1 113 -1 146 -1 75 -1 -2	3	1
13 -1 27 -1 47 -1 120 -1 136 -1 139 -1 173 -1 42 -1 -2	1	1
2 -1 9 -1 29 -1 10 -1 118 -1 139 -1 189 -1 -2	1	1
84 -1 48 -1 82 -1 43 -1 132 -1 139 -1 146 -1 77 -1 -2	1	1
21 -1 27 -1 8 -1 96 -1 26 -1 119 -1 134 -1 255 -1 -2	1	1
16 -1 13 -1 113 -1 50 -1 83 -1 253 -1 -2	1	1
8 -1 107 -1 20 -1 256 -1 -2	2	1
8 -1 9 -1 28 -1 110 -1 58 -1 -2	10	1
46 -1 25 -1 110 -1 111 -1 7 -1 133 -1 136 -1 252 -1 -2	1	1
28 -1 129 -1 61 -1 79 -1 69 -1 68 -1 91 -1 110 -1 3 -1 136 -1 101 -1 -2	1	1
60 -1 23 -1 109 -1 134 -1 67 -1 14 -1 -2	1	1
101 -1 59 -1 133 -1 56 -1 -2	1	1
75 -1 18 -1 72 -1 36 -1 22 -1 113 -1 118 -1 39 -1 45 -1 144 -1 82 -1 246 -1 -2	1	1
10 -1 66 -1 123 -1 173 -1 68 -1 255 -1 289 -1 -2	1	1
71 -1 42 -1 60 -1 23 -1 -2	1	1
45 -1 189 -1 40 -1 -2	3	1
1 -1 83 -1 93 -1 135 -1 100 -1 33 -1 245 -1 79 -1 -2	1	1
52 -1 23 -1 44 -1 36 -1 46 -1 120 -1 70 -1 33 -1 -2	1	1
9 -1 37 -1 162 -1 185 -1 195 -1 296 -1 -2	1	1
9 -1 62 -1 38 -1 35 -1 58 -1 48 -1 46 -1 246 -1 -2	1	1
23 -1 19 -1 26 -1 36 -1 82 -1 113 -1 132 -1 106 -1 63 -1 62 -1 -2	1	1
8 -1 96 -1 18 -1 55 -1 47 -1 69 -1 117 -1 56 -1 22 -1 80 -1 11 -1 -2	1	1
5 -1 10 -1 133 -1 245 -1 -2	36	1
11 -1 36 -1 34 -1 117 -1 12 -1 252 -1 -2	1	1
23 -1 72 -1 22 -1 109 -1 -2	1	1
26 -1 53 -1 50 -1 113 -1 134 -1 147 -1 189 -1 101 -1 256 -1 -2	1	1
37 -1 118 -1 72 -1 150 -1 209 -1 -2	3	1
57 -1 22 -1 43 -1 38 -1 35 -1 110 -1 62 -1 117 -1 14 -1 21 -1 147 -1 75 -1 169 -1 187 -1 -2	1	1
35 -1 114 -1 117 -1 134 -1 30 -1 53 -1 -2	1	1
15 -1 149 -1 6 -1 169 -1 -2	1	1
8 -1 55 -1 56 -1 21 -1 -2	5	1
11 -1 110 -1 32 -1 29 -1 184 -1 -2	1	1
15 -1 77 -1 45 -1 1 -1 31 -1 -2	1	1
61 -1 72 -1 56 -1 255 -1 -2	1	1
18 -1 209 -1 29 -1 45 -1 -2	2	1
79 -1 46 -1 78 -1 3 -1 -2	1	1
35 -1 68 -1 218 -1 -2	2	1
1 -1 66 -1 47 -1 113 -1 265 -1 -2	1	1
18 -1 9 -1 62 -1 1 -1 118 -1 37 -1 77 -1 91 -1 245 -1 -2	1	1
17 -1 60 -1 -2	136	1
10 -1 96 -1 24 -1 38 -1 162 -1 168 -1 245 -1 247 -1 -2	1	1
76 -1 8 -1 39 -1 17 -1 87 -1 143 -1 29 -1 209 -1 -2	1	1
35 -1 40 -1 53 -1 38 -1 68 -1 -2	1	1
83 -1 72 -1 51 -1 35 -1 109 -1 71 -1 104 -1 77 -1 95 -1 111 -1 253 -1 -2	1	1
17 -1 48 -1 73 -1 49 -1 109 -1 175 -1 -2	1	1
58 -1 247 -1 60 -1 -2	4	1
63 -1 23 -1 39 -1 32 -1 132 -1 165 -1 -2	1	1
58 -1 63 -1 8 -1 35 -1 56 -1 98 -1 143 -1 171 -1 69 -1 245 -1 -2	1	1
45 -1 30 -1 5 -1 132 -1 65 -1 -2	1	1
38 -1 57 -1 120 -1 189 -1 253 -1 -2	1	1
36 -1 64 -1 69 -1 71 -1 110 -1 112 -1 133 -1 79 -1 72 -1 147 -1 149 -1 24 -1 30 -1 -2	1	1
8 -1 46 -1 76 -1 67 -1 28 -1 -2	1	1
60 -1 94 -1 24 -1 117 -1 47 -1 247 -1 -2	1	1
54 -1 27 -1 69 -1 48 -1 7 -1 21 -1 117 -1 85 -1 209 -1 248 -1 -2	1	1
40 -1 83 -1 49 -1 29 -1 35 -1 144 -1 163 -1 -2	1	1
121 -1 163 -1 120 -1 -2	1	1
53 -1 18 -1 27 -1 118 -1 144 -1 191 -1 5 -1 262 -1 -2	1	1
8 -1 27 -1 22 -1 32 -1 38 -1 -2	5	1
64 -1 14 -1 41 -1 -2	6	1
26 -1 35 -1 143 -1 -2	310	1
15 -1 40 -1 41 -1 58 -1 57 -1 117 -1 70 -1 145 -1 179 -1 184 -1 284 -1 309 -1 -2	1	1
2 -1 17 -1 50 -1 248 -1 -2	10	1
36 -1 8 -1 -2	67	1
32 -1 25 -1 53 -1 58 -1 46 -1 9 -1 72 -1 145 -1 147 -1 34 -1 163 -1 189 -1 209 -1 -2	1	1
8 -1 75 -1 57 -1 55 -1 123 -1 133 -1 52 -1 253 -1 16 -1 -2	1	1
10 -1 26 -1 83 -1 153 -1 47 -1 -2	1	1
60 -1 10 -1 69 -1 22 -1 47 -1 65 -1 27 -1 29 -1 120 -1 150 -1 163 -1 168 -1 246 -1 -2	1	1
24 -1 49 -1 -2	73	1
35 -1 119 -1 245 -1 -2	49	1
79 -1 18 -1 86 -1 35 -1 -2	1	1
9 -1 54 -1 61 -1 195 -1 38 -1 -2	1	1
54 -1 50 -1 61 -1 55 -1 4 -1 191 -1 34 -1 253 -1 -2	1	1
44 -1 36 -1 76 -1 42 -1 32 -1 47 -1 144 -1 -2	1	1
9 -1 103 -1 28 -1 75 -1 65 -1 56 -1 70 -1 42 -1 101 -1 68 -1 -2	1	1
4 -1 1 -1 139 -1 -2	74	1
3 -1 24 -1 42 -1 17 -1 58 -1 60 -1 5 -1 110 -1 117 -1 20 -1 32 -1 61 -1 -2	1	1
125 -1 133 -1 64 -1 7 -1 71 -1 -2	1	1
23 -1 26 -1 48 -1 29 -1 22 -1 253 -1 -2	1	1
1 -1 11 -1 23 -1 27 -1 114 -1 77 -1 136 -1 173 -1 247 -1 261 -1 -2	1	1
28 -1 27 -1 120 -1 -2	15	1
81 -1 68 -1 108 -1 12 -1 136 -1 -2	1	1
61 -1 51 -1 -2	53	1
17 -1 27 -1 118 -1 52 -1 -2	30	1
92 -1 36 -1 14 -1 42 -1 47 -1 69 -1 54 -1 49 -1 113 -1 139 -1 97 -1 34 -1 255 -1 -2	1	1
10 -1 23 -1 46 -1 89 -1 247 -1 -2	2	1
8 -1 9 -1 60 -1 55 -1 76 -1 68 -1 71 -1 -2	1	1
27 -1 18 -1 32 -1 162 -1 30 -1 309 -1 310 -1 -2	1	1
69 -1 70 -1 45 -1 114 -1 118 -1 39 -1 44 -1 143 -1 144 -1 63 -1 66 -1 -2	1	1
99 -1 93 -1 100 -1 147 -1 149 -1 153 -1 185 -1 253 -1 -2	1	1
22 -1 41 -1 27 -1 18 -1 26 -1 24 -1 32 -1 110 -1 54 -1 47 -1 -2	1	1
56 -1 17 -1 41 -1 144 -1 163 -1 253 -1 257 -1 -2	1	1
1 -1 11 -1 27 -1 36 -1 84 -1 139 -1 250 -1 82 -1 -2	1	1
14 -1 29 -1 42 -1 45 -1 17 -1 69 -1 28 -1 44 -1 24 -1 34 -1 -2	1	1
25 -1 28 -1 8 -1 -2	6	1
52 -1 10 -1 22 -1 35 -1 81 -1 146 -1 32 -1 -2	1	1
11 -1 9 -1 39 -1 120 -1 48 -1 143 -1 246 -1 21 -1 63 -1 -2	1	1
41 -1 9 -1 11 -1 139 -1 59 -1 35 -1 -2	1	1
38 -1 111 -1 -2	21	1
21 -1 76 -1 23 -1 -2	4	1
22 -1 75 -1 31 -1 71 -1 56 -1 16 -1 30 -1 -2	1	1
10 -1 69 -1 110 -1 15 -1 86 -1 -2	1	1
1 -1 24 -1 47 -1 85 -1 84 -1 50 -1 247 -1 253 -1 -2	1	1
5 -1 56 -1 14 -1 46 -1 73 -1 149 -1 189 -1 58 -1 59 -1 23 -1 -2	1	1
9 -1 35 -1 119 -1 76 -1 60 -1 -2	1	1
58 -1 59 -1 4 -1 19 -1 81 -1 27 -1 117 -1 34 -1 3 -1 79 -1 210 -1 100 -1 -2	1	1
8 -1 18 -1 24 -1 19 -1 110 -1 16 -1 39 -1 -2	1	1
118 -1 52 -1 -2	65	1
23 -1 74 -1 -2	58	1
25 -1 19 -1 110 -1 6 -1 51 -1 57 -1 10 -1 254 -1 -2	1	1
51 -1 143 -1 37 -1 58 -1 -2	2	1
8 -1 29 -1 -2	275	1
22 -1 7 -1 47 -1 87 -1 114 -1 117 -1 132 -1 68 -1 174 -1 -2	1	1
4 -1 26 -1 87 -1 67 -1 -2	3	1
14 -1 8 -1 22 -1 45 -1 52 -1 115 -1 56 -1 132 -1 133 -1 46 -1 197 -1 245 -1 -2	1	1
17 -1 26 -1 61 -1 35 -1 -2	13	1
95 -1 13 -1 2 -1 18 -1 26 -1 84 -1 48 -1 255 -1 -2	1	1
68 -1 22 -1 122 -1 78 -1 110 -1 84 -1 -2	1	1
8 -1 60 -1 32 -1 73 -1 -2	4	1
31 -1 19 -1 41 -1 61 -1 253 -1 -2	2	1
42 -1 22 -1 58 -1 26 -1 79 -1 113 -1 132 -1 81 -1 310 -1 -2	1	1
15 -1 56 -1 20 -1 68 -1 38 -1 144 -1 43 -1 85 -1 63 -1 -2	1	1
20 -1 36 -1 27 -1 97 -1 51 -1 1 -1 122 -1 134 -1 179 -1 30 -1 189 -1 74 -1 247 -1 -2	1	1
27 -1 10 -1 12 -1 64 -1 50 -1 59 -1 61 -1 -2	1	1
17 -1 30 -1 67 -1 133 -1 77 -1 135 -1 153 -1 79 -1 -2	1	1
9 -1 93 -1 119 -1 67 -1 139 -1 66 -1 253 -1 -2	1	1
99 -1 108 -1 78 -1 113 -1 253 -1 -2	3	1
4 -1 59 -1 33 -1 46 -1 19 -1 245 -1 54 -1 -2	1	1
10 -1 38 -1 22 -1 32 -1 6 -1 25 -1 191 -1 13 -1 -2	1	1
9 -1 132 -1 174 -1 259 -1 -2	2	1
81 -1 26 -1 105 -1 21 -1 117 -1 30 -1 -2	1	1
51 -1 25 -1 58 -1 46 -1 33 -1 179 -1 283 -1 310 -1 -2	1	1
48 -1 38 -1 -2	55	1
2 -1 30 -1 33 -1 -2	30	1
52 -1 22 -1 26 -1 132 -1 58 -1 -2	4	1
29 -1 112 -1 117 -1 120 -1 34 -1 66 -1 -2	1	1
40 -1 7 -1 109 -1 120 -1 132 -1 69 -1 260 -1 -2	1	1
47 -1 13 -1 117 -1 7 -1 249 -1 259 -1 -2	1	1
18 -1 71 -1 55 -1 114 -1 257 -1 -2	1	1
29 -1 78 -1 12 -1 117 -1 77 -1 141 -1 144 -1 255 -1 -2	1	1
45 -1 36 -1 46 -1 55 -1 1 -1 -2	1	1
90 -1 18 -1 19 -1 167 -1 58 -1 35 -1 69 -1 78 -1 179 -1 85 -1 259 -1 -2	1	1
14 -1 71 -1 39 -1 61 -1 67 -1 -2	1	1
12 -1 46 -1 3 -1 113 -1 68 -1 73 -1 37 -1 247 -1 19 -1 -2	1	1
20 -1 59 -1 109 -1 177 -1 219 -1 82 -1 21 -1 -2	1	1
117 -1 11 -1 253 -1 25 -1 -2	8	1
55 -1 110 -1 6 -1 64 -1 -2	2	1
110 -1 27 -1 83 -1 119 -1 147 -1 149 -1 -2	1	1
5 -1 54 -1 35 -1 36 -1 48 -1 136 -1 70 -1 139 -1 210 -1 245 -1 255 -1 -2	1	1
9 -1 29 -1 15 -1 54 -1 113 -1 120 -1 86 -1 250 -1 -2	1	1
61 -1 33 -1 59 -1 -2	7	1
4 -1 24 -1 71 -1 254 -1 -2	4	1
14 -1 73 -1 139 -1 245 -1 -2	25	1
124 -1 178 -1 179 -1 20 -1 68 -1 49 -1 102 -1 146 -1 246 -1 97 -1 153 -1 -2	1	1
33 -1 96 -1 31 -1 48 -1 70 -1 15 -1 -2	1	1
69 -1 54 -1 40 -1 78 -1 98 -1 31 -1 20 -1 83 -1 -2	1	1
26 -1 36 -1 90 -1 70 -1 15 -1 -2	1	1
57 -1 62 -1 30 -1 36 -1 76 -1 79 -1 65 -1 7 -1 45 -1 253 -1 -2	1	1
19 -1 2 -1 67 -1 133 -1 143 -1 47 -1 169 -1 245 -1 -2	1	1
11 -1 64 -1 35 -1 28 -1 143 -1 -2	2	1
60 -1 24 -1 27 -1 28 -1 58 -1 -2	4	1
75 -1 26 -1 72 -1 -2	10	1
15 -1 9 -1 49 -1 63 -1 12 -1 -2	1	1
35 -1 32 -1 74 -1 3 -1 18 -1 51 -1 56 -1 253 -1 -2	1	1
11 -1 13 -1 29 -1 191 -1 -2	3	1
39 -1 16 -1 53 -1 12 -1 48 -1 23 -1 117 -1 7 -1 143 -1 -2	1	1
61 -1 1 -1 41 -1 71 -1 -2	1	1
11 -1 28 -1 117 -1 146 -1 52 -1 -2	4	1
57 -1 72 -1 76 -1 113 -1 56 -1 117 -1 35 -1 59 -1 -2	1	1
20 -1 7 -1 146 -1 168 -1 -2	2	1
2 -1 61 -1 26 -1 28 -1 51 -1 119 -1 49 -1 -2	1	1
9 -1 97 -1 133 -1 250 -1 34 -1 262 -1 -2	1	1
41 -1 35 -1 117 -1 120 -1 66 -1 143 -1 33 -1 -2	1	1
45 -1 111 -1 53 -1 -2	5	1
35 -1 13 -1 23 -1 104 -1 33 -1 163 -1 -2	1	1
33 -1 49 -1 35 -1 110 -1 146 -1 245 -1 58 -1 286 -1 -2	1	1
8 -1 103 -1 36 -1 255 -1 -2	4	1
1 -1 77 -1 53 -1 97 -1 38 -1 75 -1 -2	1	1
8 -1 9 -1 110 -1 113 -1 30 -1 -2	25	1
73 -1 133 -1 41 -1 45 -1 286 -1 -2	1	1
18 -1 144 -1 -2	315	1
10 -1 18 -1 39 -1 -2	70	1
12 -1 52 -1 99 -1 33 -1 59 -1 -2	1	1
5 -1 41 -1 73 -1 76 -1 2 -1 189 -1 253 -1 -2	1	1
58 -1 25 -1 35 -1 46 -1 66 -1 -2	2	1
47 -1 83 -1 26 -1 114 -1 31 -1 40 -1 144 -1 147 -1 38 -1 -2	1	1
49 -1 50 -1 53 -1 123 -1 87 -1 180 -1 252 -1 71 -1 -2	1	1
54 -1 144 -1 247 -1 253 -1 259 -1 -2	4	1
22 -1 76 -1 54 -1 86 -1 -2	1	1
29 -1 17 -1 108 -1 94 -1 135 -1 182 -1 -2	1	1
52 -1 15 -1 150 -1 20 -1 -2	4	1
12 -1 253 -1 -2	297	1
48 -1 6 -1 53 -1 70 -1 91 -1 54 -1 149 -1 52 -1 -2	1	1
5 -1 44 -1 143 -1 248 -1 -2	9	1
63 -1 13 -1 98 -1 27 -1 35 -1 64 -1 84 -1 93 -1 -2	1	1
20 -1 68 -1 120 -1 -2	5	1
25 -1 9 -1 18 -1 24 -1 139 -1 -2	3	1
22 -1 38 -1 6 -1 144 -1 98 -1 32 -1 259 -1 -2	1	1
71 -1 68 -1 52 -1 82 -1 38 -1 67 -1 9 -1 177 -1 29 -1 -2	1	1
116 -1 18 -1 23 -1 117 -1 126 -1 58 -1 132 -1 127 -1 253 -1 -2	1	1
14 -1 47 -1 119 -1 180 -1 245 -1 -2	1	1
8 -1 66 -1 75 -1 24 -1 76 -1 144 -1 245 -1 -2	1	1
140 -1 138 -1 114 -1 74 -1 165 -1 31 -1 119 -1 179 -1 94 -1 -2	1	1
109 -1 67 -1 30 -1 246 -1 92 -1 -2	1	1
4 -1 79 -1 31 -1 46 -1 70 -1 114 -1 89 -1 6 -1 -2	1	1
9 -1 180 -1 116 -1 31 -1 69 -1 57 -1 92 -1 131 -1 147 -1 141 -1 245 -1 246 -1 -2	1	1
81 -1 34 -1 79 -1 72 -1 22 -1 107 -1 40 -1 -2	1	1
143 -1 197 -1 198 -1 -2	31	1
36 -1 46 -1 28 -1 25 -1 53 -1 114 -1 117 -1 139 -1 -2	1	1
12 -1 39 -1 27 -1 13 -1 59 -1 28 -1 98 -1 266 -1 -2	1	1
2 -1 -2	363	1
33 -1 19 -1 6 -1 86 -1 31 -1 262 -1 284 -1 -2	1	1
96 -1 78 -1 3 -1 20 -1 67 -1 72 -1 255 -1 -2	1	1
15 -1 6 -1 168 -1 16 -1 262 -1 -2	1	1
107 -1 118 -1 50 -1 132 -1 133 -1 68 -1 145 -1 95 -1 149 -1 -2	1	1
39 -1 33 -1 66 -1 16 -1 174 -1 180 -1 246 -1 84 -1 -2	1	1
26 -1 139 -1 149 -1 150 -1 -2	79	1
13 -1 115 -1 167 -1 22 -1 129 -1 26 -1 83 -1 35 -1 78 -1 179 -1 -2	1	1
48 -1 17 -1 26 -1 35 -1 24 -1 78 -1 52 -1 286 -1 -2	1	1
8 -1 58 -1 11 -1 35 -1 25 -1 -2	5	1
2 -1 72 -1 11 -1 52 -1 23 -1 36 -1 7 -1 79 -1 122 -1 256 -1 -2	1	1
9 -1 90 -1 114 -1 129 -1 27 -1 78 -1 79 -1 118 -1 179 -1 94 -1 11 -1 254 -1 -2	1	1
2 -1 96 -1 31 -1 36 -1 1 -1 79 -1 49 -1 76 -1 67 -1 246 -1 259 -1 145 -1 -2	1	1
5 -1 28 -1 14 -1 65 -1 139 -1 53 -1 68 -1 9 -1 -2	1	1
81 -1 95 -1 11 -1 23 -1 56 -1 79 -1 136 -1 52 -1 175 -1 268 -1 -2	1	1
2 -1 44 -1 117 -1 133 -1 247 -1 -2	16	1
64 -1 1 -1 78 -1 24 -1 53 -1 54 -1 147 -1 149 -1 -2	1	1
13 -1 36 -1 110 -1 2 -1 -2	14	1
9 -1 43 -1 65 -1 195 -1 -2	4	1
4 -1 8 -1 77 -1 22 -1 23 -1 92 -1 38 -1 31 -1 132 -1 102 -1 39 -1 29 -1 -2	1	1
4 -1 81 -1 22 -1 -2	7	1
15 -1 57 -1 28 -1 29 -1 7 -1 51 -1 253 -1 310 -1 -2	1	1
37 -1 78 -1 117 -1 11 -1 150 -1 -2	1	1
67 -1 9 -1 31 -1 21 -1 26 -1 49 -1 51 -1 245 -1 -2	1	1
36 -1 71 -1 70 -1 26 -1 7 -1 72 -1 79 -1 77 -1 46 -1 -2	1	1
16 -1 25 -1 30 -1 52 -1 110 -1 59 -1 51 -1 29 -1 260 -1 -2	1	1
35 -1 83 -1 17 -1 47 -1 69 -1 68 -1 99 -1 108 -1 135 -1 96 -1 -2	1	1
27 -1 245 -1 39 -1 -2	39	1
65 -1 117 -1 118 -1 12 -1 139 -1 150 -1 41 -1 246 -1 248 -1 -2	1	1
36 -1 40 -1 110 -1 18 -1 149 -1 185 -1 190 -1 -2	1	1
34 -1 26 -1 143 -1 47 -1 262 -1 280 -1 38 -1 -2	1	1
130 -1 19 -1 107 -1 22 -1 74 -1 165 -1 100 -1 79 -1 150 -1 247 -1 -2	1	1
88 -1 143 -1 198 -1 -2	5	1
9 -1 29 -1 113 -1 118 -1 2 -1 144 -1 54 -1 255 -1 -2	1	1
52 -1 41 -1 34 -1 73 -1 288 -1 -2	1	1
11 -1 24 -1 85 -1 49 -1 43 -1 12 -1 150 -1 248 -1 41 -1 -2	1	1
10 -1 35 -1 145 -1 166 -1 -2	6	1
23 -1 27 -1 45 -1 37 -1 57 -1 49 -1 189 -1 252 -1 253 -1 -2	1	1
50 -1 119 -1 46 -1 -2	2	1
5 -1 71 -1 -2	41	1
2 -1 36 -1 24 -1 -2	42	1
20 -1 23 -1 121 -1 22 -1 132 -1 39 -1 55 -1 61 -1 -2	1	1
120 -1 8 -1 25 -1 110 -1 51 -1 117 -1 21 -1 44 -1 6 -1 63 -1 -2	1	1
78 -1 79 -1 110 -1 190 -1 253 -1 -2	10	1
13 -1 17 -1 141 -1 104 -1 93 -1 50 -1 -2	1	1
2 -1 5 -1 15 -1 118 -1 105 -1 103 -1 -2	1	1
4 -1 18 -1 98 -1 101 -1 19 -1 56 -1 93 -1 12 -1 -2	1	1
61 -1 17 -1 -2	58	1
11 -1 18 -1 23 -1 64 -1 88 -1 133 -1 120 -1 29 -1 261 -1 -2	1	1
5 -1 14 -1 17 -1 42 -1 253 -1 -2	15	1
31 -1 39 -1 -2	125	1
73 -1 17 -1 133 -1 4 -1 247 -1 26 -1 -2	1	1
1 -1 20 -1 23 -1 36 -1 21 -1 -2	6	1
68 -1 11 -1 132 -1 195 -1 245 -1 48 -1 258 -1 -2	1	1
4 -1 23 -1 280 -1 -2	3	1
11 -1 65 -1 13 -1 150 -1 184 -1 247 -1 -2	1	1
43 -1 38 -1 36 -1 41 -1 164 -1 55 -1 -2	1	1
9 -1 26 -1 82 -1 44 -1 28 -1 20 -1 144 -1 -2	1	1
82 -1 23 -1 141 -1 56 -1 58 -1 163 -1 52 -1 97 -1 -2	1	1
1 -1 29 -1 132 -1 184 -1 43 -1 245 -1 -2	1	1
8 -1 18 -1 28 -1 80 -1 113 -1 -2	3	1
246 -1 20 -1 -2	40	1
52 -1 36 -1 64 -1 37 -1 75 -1 -2	1	1
5 -1 28 -1 36 -1 143 -1 146 -1 163 -1 59 -1 -2	1	1
79 -1 139 -1 -2	154	1
1 -1 76 -1 78 -1 20 -1 16 -1 -2	1	1
17 -1 75 -1 22 -1 79 -1 66 -1 183 -1 50 -1 -2	1	1
3 -1 37 -1 76 -1 26 -1 5 -1 1 -1 33 -1 -2	1	1
48 -1 113 -1 53 -1 197 -1 16 -1 51 -1 -2	1	1
55 -1 2 -1 28 -1 118 -1 90 -1 27 -1 115 -1 139 -1 60 -1 84 -1 107 -1 -2	1	1
20 -1 36 -1 286 -1 -2	6	1
95 -1 186 -1 17 -1 82 -1 79 -1 163 -1 249 -1 -2	1	1
17 -1 90 -1 109 -1 5 -1 120 -1 210 -1 -2	1	1
19 -1 116 -1 144 -1 150 -1 247 -1 -2	2	1
11 -1 24 -1 76 -1 101 -1 133 -1 31 -1 50 -1 51 -1 37 -1 29 -1 -2	1	1
35 -1 24 -1 39 -1 247 -1 -2	9	1
61 -1 8 -1 109 -1 -2	3	1
28 -1 1 -1 48 -1 146 -1 88 -1 255 -1 -2	1	1
31 -1 108 -1 75 -1 253 -1 -2	4	1
18 -1 17 -1 88 -1 26 -1 38 -1 39 -1 97 -1 70 -1 90 -1 139 -1 82 -1 80 -1 195 -1 197 -1 -2	1	1
13 -1 73 -1 14 -1 35 -1 71 -1 36 -1 118 -1 145 -1 92 -1 -2	1	1
18 -1 36 -1 -2	287	1
14 -1 68 -1 84 -1 245 -1 247 -1 249 -1 259 -1 -2	1	1
41 -1 64 -1 34 -1 193 -1 252 -1 -2	1	1
18 -1 67 -1 69 -1 77 -1 62 -1 68 -1 245 -1 253 -1 -2	1	1
70 -1 117 -1 150 -1 29 -1 -2	7	1
11 -1 10 -1 20 -1 109 -1 132 -1 56 -1 31 -1 144 -1 -2	1	1
1 -1 8 -1 117 -1 146 -1 253 -1 -2	48	1
17 -1 78 -1 87 -1 69 -1 31 -1 114 -1 68 -1 83 -1 219 -1 -2	1	1
58 -1 18 -1 24 -1 78 -1 68 -1 30 -1 66 -1 227 -1 61 -1 -2	1	1
10 -1 16 -1 20 -1 59 -1 55 -1 50 -1 132 -1 -2	1	1
15 -1 17 -1 19 -1 71 -1 113 -1 117 -1 134 -1 -2	1	1
13 -1 116 -1 80 -1 34 -1 117 -1 245 -1 -2	1	1
16 -1 9 -1 17 -1 27 -1 133 -1 14 -1 249 -1 89 -1 -2	1	1
35 -1 1 -1 144 -1 150 -1 190 -1 23 -1 256 -1 -2	1	1
36 -1 70 -1 145 -1 26 -1 247 -1 -2	1	1
27 -1 32 -1 35 -1 90 -1 16 -1 -2	1	1
109 -1 139 -1 144 -1 248 -1 262 -1 -2	6	1
72 -1 36 -1 50 -1 15 -1 61 -1 99 -1 108 -1 149 -1 -2	1	1
14 -1 58 -1 49 -1 12 -1 149 -1 255 -1 -2	1	1
41 -1 32 -1 31 -1 49 -1 78 -1 44 -1 193 -1 -2	1	1
48 -1 27 -1 17 -1 117 -1 43 -1 246 -1 28 -1 -2	1	1
20 -1 46 -1 54 -1 -2	17	1
1 -1 37 -1 74 -1 -2	24	1
27 -1 28 -1 146 -1 190 -1 -2	8	1
8 -1 34 -1 88 -1 135 -1 147 -1 87 -1 198 -1 20 -1 -2	1	1
255 -1 283 -1 -2	9	1
18 -1 167 -1 31 -1 69 -1 70 -1 92 -1 150 -1 -2	1	1
8 -1 10 -1 18 -1 99 -1 31 -1 56 -1 73 -1 110 -1 141 -1 258 -1 -2	1	1
1 -1 112 -1 166 -1 8 -1 10 -1 89 -1 26 -1 28 -1 70 -1 118 -1 108 -1 -2	1	1
13 -1 68 -1 253 -1 39 -1 -2	4	1
51 -1 9 -1 72 -1 52 -1 73 -1 68 -1 30 -1 78 -1 124 -1 66 -1 -2	1	1
35 -1 27 -1 24 -1 10 -1 84 -1 271 -1 -2	1	1
14 -1 17 -1 20 -1 110 -1 117 -1 93 -1 61 -1 78 -1 33 -1 -2	1	1
94 -1 3 -1 57 -1 10 -1 11 -1 23 -1 37 -1 132 -1 139 -1 218 -1 92 -1 246 -1 50 -1 259 -1 -2	1	1
74 -1 76 -1 47 -1 65 -1 3 -1 54 -1 73 -1 51 -1 57 -1 -2	1	1
15 -1 27 -1 87 -1 132 -1 173 -1 245 -1 -2	1	1
18 -1 29 -1 21 -1 64 -1 146 -1 37 -1 250 -1 -2	1	1
14 -1 17 -1 50 -1 139 -1 28 -1 -2	3	1
82 -1 122 -1 80 -1 21 -1 147 -1 255 -1 -2	1	1
35 -1 15 -1 19 -1 145 -1 78 -1 -2	1	1
11 -1 32 -1 20 -1 72 -1 144 -1 68 -1 -2	1	1
46 -1 16 -1 253 -1 68 -1 -2	4	1
44 -1 87 -1 11 -1 60 -1 115 -1 73 -1 -2	1	1
111 -1 8 -1 13 -1 27 -1 117 -1 144 -1 245 -1 14 -1 249 -1 253 -1 -2	1	1
20 -1 79 -1 -2	127	1
56 -1 149 -1 3 -1 195 -1 11 -1 250 -1 -2	1	1
13 -1 71 -1 147 -1 187 -1 46 -1 -2	1	1
78 -1 29 -1 136 -1 -2	9	1
42 -1 55 -1 41 -1 58 -1 -2	1	1
29 -1 25 -1 18 -1 114 -1 143 -1 16 -1 -2	1	1
48 -1 105 -1 27 -1 45 -1 23 -1 93 -1 -2	1	1
17 -1 21 -1 79 -1 24 -1 98 -1 39 -1 144 -1 66 -1 73 -1 -2	1	1
87 -1 78 -1 18 -1 16 -1 63 -1 88 -1 135 -1 32 -1 80 -1 -2	1	1
9 -1 1 -1 46 -1 34 -1 133 -1 33 -1 141 -1 23 -1 -2	1	1
20 -1 36 -1 110 -1 115 -1 132 -1 190 -1 245 -1 31 -1 247 -1 -2	1	1
124 -1 65 -1 -2	2	1
52 -1 15 -1 67 -1 50 -1 120 -1 150 -1 153 -1 255 -1 -2	1	1
2 -1 46 -1 39 -1 29 -1 83 -1 36 -1 106 -1 185 -1 62 -1 -2	1	1
81 -1 11 -1 96 -1 141 -1 56 -1 73 -1 84 -1 52 -1 -2	1	1
36 -1 41 -1 21 -1 143 -1 66 -1 246 -1 -2	2	1
47 -1 49 -1 149 -1 30 -1 259 -1 -2	1	1
90 -1 36 -1 48 -1 144 -1 85 -1 253 -1 25 -1 -2	1	1
